what,kind,bundleId,bundleVersion,description,time
locale,sysinfo,,,"en_GB",1289648921692
processors,sysinfo,,,"2",1289648921692
java.runtime.name,sysinfo,,,"OpenJDK Runtime Environment",1289648921692
java.runtime.version,sysinfo,,,"1.6.0_20-b20",1289648921692
java.specification.name,sysinfo,,,"Java Platform API Specification",1289648921692
java.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1289648921692
java.specification.version,sysinfo,,,"1.6",1289648921693
java.vendor,sysinfo,,,"Sun Microsystems Inc.",1289648921693
java.version,sysinfo,,,"1.6.0_20",1289648921693
java.vm.info,sysinfo,,,"mixed mode",1289648921693
java.vm.name,sysinfo,,,"OpenJDK Client VM",1289648921693
java.vm.specification.name,sysinfo,,,"Java Virtual Machine Specification",1289648921693
java.vm.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1289648921693
java.vm.specification.version,sysinfo,,,"1.0",1289648921693
java.vm.vendor,sysinfo,,,"Sun Microsystems Inc.",1289648921693
java.vm.version,sysinfo,,,"19.0-b06",1289648921693
started,bundle,org.eclipse.mylyn.monitor.ui,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.monitor.ui",1289648921848
started,bundle,org.eclipse.mylyn.commons.net,3.4.1.v20100625-2100-e3x,"org.eclipse.mylyn.commons.net",1289648921943
started,bundle,org.eclipse.mylyn.commons.ui,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.commons.ui",1289648923592
started,bundle,org.eclipse.team.cvs.ui,3.3.202.r35x_20090930-0800,"org.eclipse.team.cvs.ui",1289648923795
started,bundle,org.eclipse.mylyn.bugzilla.core,3.4.2.v20100902-0100-e3x,"org.eclipse.mylyn.bugzilla.core",1289648924121
started,bundle,org.eclipse.mylyn.bugzilla.ui,3.4.2.v20100909-0100-e3x,"org.eclipse.mylyn.bugzilla.ui",1289648924287
started,bundle,org.eclipse.ui.forms,3.4.1.v20090714_35x,"org.eclipse.ui.forms",1289648924466
started,bundle,org.eclipse.mylyn.context.core,3.4.1.v20100909-0100-e3x,"org.eclipse.mylyn.context.core",1289648924585
started,bundle,org.eclipse.mylyn.context.ui,3.4.1.v20100909-0100-e3x,"org.eclipse.mylyn.context.ui",1289648924694
started,bundle,org.eclipse.mylyn.tasks.ui,3.4.2.v20100902-0100-e3x,"org.eclipse.mylyn.tasks.ui",1289648925146
started,bundle,org.eclipse.mylyn.team.ui,3.4.2.v20100909-0100-e3x,"org.eclipse.mylyn.team.ui",1289648925217
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1289648951657
activated,editor,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1289648951713
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1289648954505
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1289648975828
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1289648977430
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1289648999764
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.file.save",1289649065744
started,bundle,org.eclipse.debug.ui,3.5.2.v20091028_r352,"org.eclipse.debug.ui",1289649122659
started,bundle,org.eclipse.jdt.junit,3.5.2.r352_v20100113-0800,"org.eclipse.jdt.junit",1289649122794
started,bundle,org.eclipse.jdt.debug,3.5.0.v20090526,"org.eclipse.jdt.debug",1289649123273
started,bundle,org.eclipse.jdt.debug.ui,3.4.1.v20090811_r351,"org.eclipse.jdt.debug.ui",1289649123540
executed,command,org.eclipse.debug.ui,3.5.2.v20091028_r352,"org.eclipse.debug.ui.commands.DebugLast",1289649124570
